,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
859,Gravesend,40.59526001,-73.97347088,Zheng China Kitchen,40.592207,-73.977315,Chinese Restaurant
860,Gravesend,40.59526001,-73.97347088,Cafe On The Hill,40.596588,-73.978751,Italian Restaurant
861,Gravesend,40.59526001,-73.97347088,U Bo Sing Bakery,40.596567,-73.978809,Bakery
862,Gravesend,40.59526001,-73.97347088,Papa Nadas,40.592618,-73.977939,Restaurant
863,Gravesend,40.59526001,-73.97347088,Kennedy Fried Chicken & Pizza,40.592561,-73.977968,Pizza Place
864,Gravesend,40.59526001,-73.97347088,Choy Le Chinese Restaraunt,40.597537,-73.968531,Chinese Restaurant
865,Gravesend,40.59526001,-73.97347088,Michelino's,40.59854889,-73.97750092,Italian Restaurant
866,Brighton Beach,40.57682507,-73.96509449,Georgian House in NYC,40.57663645,-73.96723779,Restaurant
867,Brighton Beach,40.57682507,-73.96509449,Beyti Turkish Kebab,40.57725621,-73.96273041,Mediterranean Restaurant
868,Brighton Beach,40.57682507,-73.96509449,Ocean View Cafe,40.57698137,-73.96421937,Diner
869,Brighton Beach,40.57682507,-73.96509449,Sachiko Sushi,40.57637953,-73.96579666,Sushi Restaurant
870,Brighton Beach,40.57682507,-73.96509449,Cafe At Your Mother-in-Law,40.57757524,-73.96344896,Korean Restaurant
871,Brighton Beach,40.57682507,-73.96509449,Cafe Euroasia,40.577408,-73.961244,Eastern European Restaurant
872,Brighton Beach,40.57682507,-73.96509449,Skovorodka,40.57785097,-73.96096839,Russian Restaurant
873,Brighton Beach,40.57682507,-73.96509449,Varenichnaya,40.5764741,-73.96504985,Varenyky restaurant
874,Brighton Beach,40.57682507,-73.96509449,Tacos El Rey,40.57874556,-73.95977894,Taco Place
875,Brighton Beach,40.57682507,-73.96509449,Umi Japanese Cuisine,40.57660875,-73.9666671,Sushi Restaurant
876,Brighton Beach,40.57682507,-73.96509449,Tatiana Restaurant,40.57510778,-73.96158112,Russian Restaurant
877,Brighton Beach,40.57682507,-73.96509449,The National,40.57699239,-73.96487048,Restaurant
878,Brighton Beach,40.57682507,-73.96509449,Berikoni - Brick Oven Bread,40.576615,-73.96735,Bakery
879,Brighton Beach,40.57682507,-73.96509449,Tatiana Cafe,40.574914,-73.9627,Eastern European Restaurant
880,Brighton Beach,40.57682507,-73.96509449,Dunkin',40.57812334,-73.96026047,Donut Shop
881,Brighton Beach,40.57682507,-73.96509449,Vis à Vis,40.57547078,-73.96910309,Restaurant
882,Brighton Beach,40.57682507,-73.96509449,Wendy’s,40.5778831,-73.9608375,Fast Food Restaurant
883,Brighton Beach,40.57682507,-73.96509449,Volna Café,40.5749928,-73.96275752,Russian Restaurant
884,Brighton Beach,40.57682507,-73.96509449,Popeyes Louisiana Kitchen,40.5781074,-73.96040411,Fried Chicken Joint
885,Brighton Beach,40.57682507,-73.96509449,Домашняя кухня,40.577244,-73.962071,Eastern European Restaurant
886,Brighton Beach,40.57682507,-73.96509449,Tokyo Bay Market & Sushi,40.57718305,-73.9638074,Sushi Restaurant
887,Brighton Beach,40.57682507,-73.96509449,Gina's Cafe,40.57757187,-73.96304321,Eastern European Restaurant
888,Brighton Beach,40.57682507,-73.96509449,Dunkin',40.58099168,-73.96626436,Donut Shop
889,Brighton Beach,40.57682507,-73.96509449,aqua grill restaurant,40.57508438,-73.96127617,Eastern European Restaurant
890,Brighton Beach,40.57682507,-73.96509449,718 Bistro,40.5805397,-73.96607208,Bistro
891,Brighton Beach,40.57682507,-73.96509449,Cafe Paris,40.57851,-73.959991,French Restaurant
892,Brighton Beach,40.57682507,-73.96509449,Coney Hallal Cart,40.58132194,-73.96515049,Food Truck
893,Sheepshead Bay,40.58689013,-73.9431864,Opera Cafe Lounge,40.58384174,-73.94448065,Turkish Restaurant
894,Sheepshead Bay,40.58689013,-73.9431864,Roll N Roaster,40.58414346,-73.9395554,Sandwich Place
895,Sheepshead Bay,40.58689013,-73.9431864,Liman Restaurant,40.58336787,-73.94105318,Turkish Restaurant
896,Sheepshead Bay,40.58689013,-73.9431864,Cats on the Bay,40.58382396,-73.94684939,Restaurant
897,Sheepshead Bay,40.58689013,-73.9431864,Il Fornetto,40.58337793,-73.93948662,Italian Restaurant
898,Sheepshead Bay,40.58689013,-73.9431864,Rocca Cafe & Lounge,40.5833712,-73.94084084,Turkish Restaurant
899,Sheepshead Bay,40.58689013,-73.9431864,Applebee's Grill + Bar,40.58388785,-73.94323487,American Restaurant
900,Sheepshead Bay,40.58689013,-73.9431864,Kouros Bay Diner,40.58976071,-73.93971283,Diner
901,Sheepshead Bay,40.58689013,-73.9431864,Connie's Pizzeria,40.59017383,-73.93951689,Pizza Place
902,Sheepshead Bay,40.58689013,-73.9431864,Subway Restaurant,40.589985,-73.939343,Sandwich Place
903,Sheepshead Bay,40.58689013,-73.9431864,Seaport Buffet,40.58381894,-73.94718756,Buffet
904,Sheepshead Bay,40.58689013,-73.9431864,Passage,40.58373945,-73.94706593,Russian Restaurant
905,Sheepshead Bay,40.58689013,-73.9431864,Cafe Aziza 7,40.58879881,-73.94750008,Café
906,Sheepshead Bay,40.58689013,-73.9431864,Chinatown Restaurant,40.5865287,-73.94553334,Chinese Restaurant
907,Sheepshead Bay,40.58689013,-73.9431864,Tre Fratelli,40.58912277,-73.94608307,Deli / Bodega
908,Sheepshead Bay,40.58689013,-73.9431864,Opera Cafe Lunch,40.583866,-73.94452,Food Court
909,Sheepshead Bay,40.58689013,-73.9431864,Emmons Bagel,40.5838536,-73.94467023,Bagel Shop
910,Sheepshead Bay,40.58689013,-73.9431864,XO Creperie,40.58378968,-73.94723085,Creperie
911,Manhattan Terrace,40.61443251,-73.95743841,Benny's Brick Oven Pizza,40.61826558,-73.95712546,Pizza Place
912,Manhattan Terrace,40.61443251,-73.95743841,Dunkin',40.61051997,-73.95452012,Donut Shop
913,Manhattan Terrace,40.61443251,-73.95743841,Posh Kosher Pizza,40.61835209,-73.95805451,Pizza Place
914,Manhattan Terrace,40.61443251,-73.95743841,Oh! Bagel,40.61462019,-73.96320567,Bagel Shop
915,Manhattan Terrace,40.61443251,-73.95743841,Moldova Restaurant Brooklyn,40.61294186,-73.962869,Steakhouse
916,Manhattan Terrace,40.61443251,-73.95743841,Masake,40.61822685,-73.95796086,Japanese Restaurant
917,Manhattan Terrace,40.61443251,-73.95743841,Dunkin',40.610586,-73.954517,Donut Shop
918,Manhattan Terrace,40.61443251,-73.95743841,Jerusalem II Pizza,40.6179429,-73.96008538,Pizza Place
919,Manhattan Terrace,40.61443251,-73.95743841,Burger Shop,40.61683307,-73.95919261,Burger Joint
920,Manhattan Terrace,40.61443251,-73.95743841,Golden chopsticks,40.61322,-73.95387,Chinese Restaurant
921,Manhattan Terrace,40.61443251,-73.95743841,Avenue M Kosher Bagels,40.618032,-73.957657,Bakery
922,Manhattan Terrace,40.61443251,-73.95743841,International News,40.61807675,-73.95777486,Deli / Bodega
923,Manhattan Terrace,40.61443251,-73.95743841,Chap A Nosh Plus,40.61772271,-73.96003063,Bakery
924,Manhattan Terrace,40.61443251,-73.95743841,Presser Kosher Baking,40.61827783,-73.95769142,Bakery
925,Manhattan Terrace,40.61443251,-73.95743841,Tea for Two Sushi and Noodle Bar,40.618238,-73.956395,Sushi Restaurant
926,Manhattan Terrace,40.61443251,-73.95743841,Chap-a-Nosh,40.61783247,-73.96001156,Chinese Restaurant
927,Manhattan Terrace,40.61443251,-73.95743841,Peking Kitchen,40.61835292,-73.95685582,Chinese Restaurant
928,Manhattan Terrace,40.61443251,-73.95743841,Hot Bagels,40.61795156,-73.95980864,Bagel Shop
929,Manhattan Terrace,40.61443251,-73.95743841,The New Pizza Professor,40.618412,-73.95628,Pizza Place
930,Manhattan Terrace,40.61443251,-73.95743841,King Solomon Glatt Kosher,40.61380386,-73.96273804,Eastern European Restaurant
931,Manhattan Terrace,40.61443251,-73.95743841,Jerusalem 2 Pizza,40.6179691,-73.96010525,Pizza Place
932,Manhattan Terrace,40.61443251,-73.95743841,King Solomon Express,40.61385,-73.96282,Restaurant
933,Manhattan Terrace,40.61443251,-73.95743841,Kaff's Bakery,40.618537,-73.95686,Bakery
934,Manhattan Terrace,40.61443251,-73.95743841,Gonzalez Grocery,40.61821391,-73.95457889,Deli / Bodega
935,Manhattan Terrace,40.61443251,-73.95743841,Dunkin',40.61778688,-73.95964649,Donut Shop
936,Flatbush,40.63632589,-73.95840107,El Paso Mexican Grill,40.63608136,-73.96207929,Mexican Restaurant
937,Flatbush,40.63632589,-73.95840107,LoDuca Pizza,40.63492093,-73.96266287,Pizza Place
938,Flatbush,40.63632589,-73.95840107,Gyro King,40.63457482,-73.96277546,Middle Eastern Restaurant
939,Flatbush,40.63632589,-73.95840107,Don Burrito,40.63543097,-73.96282905,Mexican Restaurant
940,Flatbush,40.63632589,-73.95840107,Golden Krust Caribbean Bakery and Grill,40.634923,-73.963013,Caribbean Restaurant
941,Flatbush,40.63632589,-73.95840107,Double Dragon Chinese Restaurant,40.63511211,-73.9629074,Chinese Restaurant
942,Flatbush,40.63632589,-73.95840107,Sunset Bagels,40.63433849,-73.96298279,Bagel Shop
943,Flatbush,40.63632589,-73.95840107,Dunkin',40.63521875,-73.96255315,Donut Shop
944,Flatbush,40.63632589,-73.95840107,Fisherman's Cove,40.6354671,-73.96286913,Caribbean Restaurant
945,Flatbush,40.63632589,-73.95840107,Subway Sandwiches,40.63503761,-73.96290853,Sandwich Place
946,Flatbush,40.63632589,-73.95840107,Stuf’d,40.63548276,-73.96034718,New American Restaurant
947,Flatbush,40.63632589,-73.95840107,Family Garden Chinese Food,40.635299,-73.96098,Chinese Restaurant
948,Flatbush,40.63632589,-73.95840107,Newkirk Plaza Gourmet Deli,40.63512597,-73.96280052,Deli / Bodega
949,Flatbush,40.63632589,-73.95840107,Newkirk Grocery,40.63515968,-73.96140819,Deli / Bodega
950,Flatbush,40.63632589,-73.95840107,Crown Fried Chicken& Coffee Shop,40.63582,-73.962243,Fast Food Restaurant
951,Flatbush,40.63632589,-73.95840107,Plaza Deli,40.635699,-73.962653,Deli / Bodega
952,Flatbush,40.63632589,-73.95840107,Armando & Pablo's Restaurant,40.63510823,-73.96301215,Diner
953,Flatbush,40.63632589,-73.95840107,Tacos El Paisano Food Truck,40.63433042,-73.96273407,Food Truck
954,Flatbush,40.63632589,-73.95840107,Kabir's Bakery,40.634219,-73.963242,Bakery
955,Flatbush,40.63632589,-73.95840107,Kabir's Bakery,40.63406823,-73.96322769,Bakery
956,Crown Heights,40.67082918,-73.94329119,Basil Pizza & Wine Bar,40.67035791,-73.94216189,Pizza Place
957,Crown Heights,40.67082918,-73.94329119,Calabria,40.67042,-73.94223,Pizza Place
958,Crown Heights,40.67082918,-73.94329119,Chocolatte Crown Heights,40.66900624,-73.94216116,Café
959,Crown Heights,40.67082918,-73.94329119,Bakerie,40.67201343,-73.93918273,Café
960,Crown Heights,40.67082918,-73.94329119,Mendy's Crown Heights,40.66895206,-73.94219624,Deli / Bodega
961,Crown Heights,40.67082918,-73.94329119,Boeuf & Bun,40.67046513,-73.94211272,Burger Joint
962,Crown Heights,40.67082918,-73.94329119,Kingston Pizza,40.67088233,-73.94204835,Pizza Place
963,Crown Heights,40.67082918,-73.94329119,Holesome Bagel,40.667861,-73.942117,Bagel Shop
964,Crown Heights,40.67082918,-73.94329119,Gombo's Bakery,40.66805348,-73.94243992,Bakery
965,Crown Heights,40.67082918,-73.94329119,Izzy’s Fried Chicken,40.670541,-73.942317,Fried Chicken Joint
966,Crown Heights,40.67082918,-73.94329119,Ess N Bentch,40.668639,-73.94207,Kosher Restaurant
967,Crown Heights,40.67082918,-73.94329119,Noribar,40.66794968,-73.94254303,Sushi Restaurant
968,Crown Heights,40.67082918,-73.94329119,Areles Bagels,40.667909,-73.942113,Bagel Shop
969,Crown Heights,40.67082918,-73.94329119,Albany Bakery,40.66847992,-73.93939972,Bakery
970,Crown Heights,40.67082918,-73.94329119,Morris Sandwich Shop @ BCM,40.674846,-73.943961,Sandwich Place
971,East Flatbush,40.64171777,-73.93610256,VIVID Caribbean American Bistro,40.64202483,-73.93263602,Caribbean Restaurant
972,East Flatbush,40.64171777,-73.93610256,Popeyes Louisiana Kitchen,40.63879235,-73.93859117,Fried Chicken Joint
973,East Flatbush,40.64171777,-73.93610256,Navy Blue Fish Market,40.641508,-73.936231,Seafood Restaurant
974,East Flatbush,40.64171777,-73.93610256,Kennedy Fried Chicken,40.641409,-73.937811,Fast Food Restaurant
975,East Flatbush,40.64171777,-73.93610256,Tasty Delicious,40.64141846,-73.93730164,Bakery
976,East Flatbush,40.64171777,-73.93610256,China Express,40.641422,-73.937668,Chinese Restaurant
977,East Flatbush,40.64171777,-73.93610256,Suprazz Sports Bar & Grill,40.64206696,-73.93258667,Caribbean Restaurant
978,East Flatbush,40.64171777,-73.93610256,New Wing Cheung Chinese,40.64198971,-73.932543,Chinese Restaurant
979,East Flatbush,40.64171777,-73.93610256,Duncans Island Style Restaurant,40.64244,-73.93199,Caribbean Restaurant
980,East Flatbush,40.64171777,-73.93610256,Bodega,40.64124881,-73.94158,Deli / Bodega
981,Kensington,40.64238196,-73.98042111,To Be Thai,40.64289137,-73.97833412,Thai Restaurant
982,Kensington,40.64238196,-73.98042111,El Mirador,40.642318,-73.981095,Mexican Restaurant
983,Kensington,40.64238196,-73.98042111,Hot Bagel - Church Ave,40.64324158,-73.97847161,Bagel Shop
984,Kensington,40.64238196,-73.98042111,Thai Farm Kitchen,40.64414842,-73.97604656,Thai Restaurant
985,Kensington,40.64238196,-73.98042111,Sawasde Thai Cooking,40.645311,-73.979805,Thai Restaurant
986,Kensington,40.64238196,-73.98042111,Soho Cafe & Grill,40.64355202,-73.97777628,Café
987,Kensington,40.64238196,-73.98042111,Beverly Pizzeria & Cafe,40.642538,-73.978333,Pizza Place
988,Kensington,40.64238196,-73.98042111,Sake Sushi,40.644138,-73.976439,Japanese Restaurant
989,Kensington,40.64238196,-73.98042111,Dunkin',40.6427863,-73.9789843,Donut Shop
990,Kensington,40.64238196,-73.98042111,Kabir's Bakery,40.642872,-73.979746,Bakery
991,Kensington,40.64238196,-73.98042111,Korner Pizza,40.64351848,-73.97757264,Pizza Place
992,Kensington,40.64238196,-73.98042111,Subway,40.64270288,-73.97968939,Sandwich Place
993,Kensington,40.64238196,-73.98042111,Brooklyn Comfort,40.64359091,-73.97758609,Restaurant
994,Kensington,40.64238196,-73.98042111,Deli & Luncheonette (Nasser Candy Store),40.64434511,-73.98251018,Deli / Bodega
995,Kensington,40.64238196,-73.98042111,Faros Restaurant,40.64271951,-73.97962626,Diner
996,Kensington,40.64238196,-73.98042111,Friendly's Chinese Food,40.64317995,-73.978545,Chinese Restaurant
997,Kensington,40.64238196,-73.98042111,Friendly's,40.643262,-73.978351,Chinese Restaurant
998,Kensington,40.64238196,-73.98042111,Mother's Deli and Grocery,40.643925,-73.977349,Deli / Bodega
999,Kensington,40.64238196,-73.98042111,Albemarle Food Center,40.64513995,-73.97978105,Deli / Bodega
1000,Kensington,40.64238196,-73.98042111,National Food Center,40.63945935,-73.97979201,Deli / Bodega
1001,Kensington,40.64238196,-73.98042111,Ostrovitsky's,40.640057,-73.98317013,Sandwich Place
1002,Kensington,40.64238196,-73.98042111,Bagels & Deli,40.64393,-73.976249,Bagel Shop
1003,Kensington,40.64238196,-73.98042111,El Morro Restaurant & Bar,40.64155259,-73.98533588,Restaurant
1004,Kensington,40.64238196,-73.98042111,VIP Grill,40.64145189,-73.98543919,Burger Joint
1005,Kensington,40.64238196,-73.98042111,Panaderia Puebla,40.641706,-73.985582,Taco Place
1006,Kensington,40.64238196,-73.98042111,Connie's Cafe,40.64437915,-73.97576985,Diner
1007,Windsor Terrace,40.65694584,-73.9800734,Daytime,40.65858,-73.9781,Café
1008,Windsor Terrace,40.65694584,-73.9800734,Bedawi Cafe,40.65858806,-73.98202023,Middle Eastern Restaurant
1009,Windsor Terrace,40.65694584,-73.9800734,Brunswick,40.65942759,-73.98132991,Café
1010,Windsor Terrace,40.65694584,-73.9800734,Krupa Grocery,40.65995717,-73.9806957,American Restaurant
1011,Windsor Terrace,40.65694584,-73.9800734,East Wind Snack Shop,40.660297,-73.980169,Chinese Restaurant
1012,Windsor Terrace,40.65694584,-73.9800734,Terrace Bagels,40.66001973,-73.980779,Bagel Shop
1013,Windsor Terrace,40.65694584,-73.9800734,Sushi Yama,40.65854208,-73.98205415,Sushi Restaurant
1014,Windsor Terrace,40.65694584,-73.9800734,Terrace Coffee Shop,40.65458881,-73.97920812,Diner
1015,Windsor Terrace,40.65694584,-73.9800734,Windsor Cafe,40.66010533,-73.98067619,Diner
1016,Windsor Terrace,40.65694584,-73.9800734,Giovanni's Brooklyn Eats,40.66015937,-73.98375268,Italian Restaurant
1017,Windsor Terrace,40.65694584,-73.9800734,Le P'tit Paris Bistro,40.65890344,-73.98175905,French Restaurant
1018,Windsor Terrace,40.65694584,-73.9800734,Regina Bakery Inc.,40.65886137,-73.98188884,Bakery
1019,Windsor Terrace,40.65694584,-73.9800734,J & H Farm,40.6602114,-73.98055379,Deli / Bodega
1020,Windsor Terrace,40.65694584,-73.9800734,Sam Deli & Grocery,40.659051,-73.977849,Deli / Bodega
1021,Windsor Terrace,40.65694584,-73.9800734,Greek Xpress,40.658439,-73.981723,Greek Restaurant
1022,Windsor Terrace,40.65694584,-73.9800734,Dunkin',40.65918665,-73.98166093,Donut Shop
1023,Windsor Terrace,40.65694584,-73.9800734,Sushi Yu,40.66027477,-73.98048776,Sushi Restaurant
1024,Windsor Terrace,40.65694584,-73.9800734,The Sicilian,40.65998122,-73.98067564,Pizza Place
1025,Windsor Terrace,40.65694584,-73.9800734,Elora's Restaurant,40.6583923,-73.98225908,Mexican Restaurant
1026,Windsor Terrace,40.65694584,-73.9800734,Joe's Pizzeria,40.6587461,-73.98178077,Pizza Place
1027,Windsor Terrace,40.65694584,-73.9800734,#1 Garden Chinese Food,40.66024881,-73.98054235,Chinese Restaurant
1028,Windsor Terrace,40.65694584,-73.9800734,P & E Grocery,40.65979134,-73.98097921,Deli / Bodega
1029,Windsor Terrace,40.65694584,-73.9800734,Butterly Bakeshop,40.65842819,-73.98170471,Bakery
1030,Windsor Terrace,40.65694584,-73.9800734,Mahachai,40.658444,-73.982038,Restaurant
1031,Windsor Terrace,40.65694584,-73.9800734,A8 Pan Asian,40.65848744,-73.98212671,Vegetarian / Vegan Restaurant
1032,Windsor Terrace,40.65694584,-73.9800734,Prospect Park Deli,40.66038156,-73.98043072,Deli / Bodega
1033,Windsor Terrace,40.65694584,-73.9800734,Doleh Supermarket,40.65958,-73.984204,Deli / Bodega
1034,Windsor Terrace,40.65694584,-73.9800734,8th Ave Market & Deli,40.66020731,-73.98380212,Deli / Bodega
1035,Windsor Terrace,40.65694584,-73.9800734,Fresh Fix,40.66025594,-73.98377485,Salad Place
1036,Prospect Heights,40.67682226,-73.96485924,The Islands,40.67703588,-73.96356322,Caribbean Restaurant
1037,Prospect Heights,40.67682226,-73.96485924,Gen,40.6775746,-73.9637211,Sushi Restaurant
1038,Prospect Heights,40.67682226,-73.96485924,Nacho Macho Taco,40.6764862,-73.96277462,Mexican Restaurant
1039,Prospect Heights,40.67682226,-73.96485924,Konditori,40.67718967,-73.96369253,Café
1040,Prospect Heights,40.67682226,-73.96485924,Kimchi Grill,40.67512957,-73.96324477,Korean Restaurant
1041,Prospect Heights,40.67682226,-73.96485924,Cafe Eloise,40.676387,-73.962699,Café
1042,Prospect Heights,40.67682226,-73.96485924,Muse,40.67659358,-73.96350255,Thai Restaurant
1043,Prospect Heights,40.67682226,-73.96485924,Ogliastro Pizza Bar,40.67442512,-73.96314366,Pizza Place
1044,Prospect Heights,40.67682226,-73.96485924,MeMe’s Diner,40.67767949,-73.96374983,American Restaurant
1045,Prospect Heights,40.67682226,-73.96485924,Puerto Viejo,40.67892483,-73.96196022,Latin American Restaurant
1046,Prospect Heights,40.67682226,-73.96485924,Lowerline,40.67421371,-73.96313746,Cajun / Creole Restaurant
1047,Prospect Heights,40.67682226,-73.96485924,Olmsted,40.67717553,-73.96893144,New American Restaurant
1048,Prospect Heights,40.67682226,-73.96485924,Nimbooda,40.678277,-73.963957,North Indian Restaurant
1049,Prospect Heights,40.67682226,-73.96485924,Tom's Restaurant,40.67453698,-73.96321632,Diner
1050,Prospect Heights,40.67682226,-73.96485924,Stocked Burger,40.677219,-73.963579,Burger Joint
1051,Prospect Heights,40.67682226,-73.96485924,Little Cupcake Bakeshop,40.67846762,-73.9686845,Bakery
1052,Prospect Heights,40.67682226,-73.96485924,LOOK by Plant Love House,40.67994146,-73.96432512,Thai Restaurant
